MORTDUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DEBTINC_missing,JOB_GROUP_Office and Professional,JOB_GROUP_Self-Employed and Sales,REASON_HomeImp,LOAN_VALUE_ratio,BAD,Prob,Score,Score_Normalized,Surname,Name
49298.0,9.0,3.0,1.0,242.38901624,1.0,29.0,34.690361253,0,1.0,0.0,1.0,0.1334677089841001,0,0.2028827153671068,658,487,Michael,Mckenzie
55973.0,22.0,0.0,1.0,167.74173154,0.0,19.0,26.210175973,0,0.0,0.0,0.0,0.2919692416254883,0,0.0666839461996274,704,590,David,Lee
43500.0,5.0,0.0,0.0,245.53333333,3.0,32.0,34.802428777,1,1.0,0.0,0.0,0.23327370303780648,0,0.21373222053458513,656,481,Elizabeth,Cervantes
89000.0,0.0,1.0,0.0,193.8,3.0,38.0,34.802428777,1,1.0,0.0,0.0,0.2049180327852056,0,0.6312828197265443,590,331,Connor,Gallagher
65022.0,12.36735485964082,0.0,0.0,344.95417824,0.0,7.0,23.519128515,0,0.0,0.0,1.0,0.5563769782535856,0,0.0042127917885326415,806,750,Johnny,Long
72000.0,6.0,0.0,0.0,78.066666667,2.0,14.0,34.802428777,1,0.0,0.0,0.0,0.11320754716874333,0,0.4846373938904777,611,380,Allison,Smith
87892.0,10.0,0.0,0.0,96.929644692,3.0,15.0,40.162919392,0,0.0,0.0,0.0,0.14978044378740105,0,0.05683938032899945,710,604,Michaela,Martin
71387.0,4.0,0.0,0.0,219.87473017,0.0,13.0,29.567221404,0,0.0,0.0,1.0,0.189078174043301,0,0.01444612696563774,761,720,Wendy,Maldonado
45365.0,7.0,0.0,0.0,98.456484436,3.0,15.0,41.388747587,0,0.0,0.0,0.0,0.26025357326402165,0,0.08878157940653882,693,565,Jo,Sandoval
190480.0,27.0,0.0,1.0,164.60487057,0.0,23.0,39.601452126,0,0.0,0.0,0.0,0.10360818001635061,0,0.14453151025203678,673,520,Deborah,Gonzalez
136521.0,1.0,1.0,0.0,227.65187783,2.0,19.0,38.518644882,0,1.0,0.0,0.0,0.1651935579815302,0,0.018073976637858268,753,701,John,Lee
76213.0,12.0,0.0,0.0,379.34995485,0.0,16.0,32.040366079,0,0.0,0.0,0.0,0.12475591234473445,0,0.0,850,750,Lindsay,Goodwin
43794.0,2.0,0.0,0.0,140.50291634,0.0,18.0,31.109528667,0,1.0,0.0,1.0,0.23323447262758454,0,0.08981933410704877,692,564,Alexis,Edwards
48970.0,20.0,0.0,0.0,178.01583301,0.0,23.0,39.707988067,0,1.0,0.0,0.0,0.2645236417966831,0,0.12599915682371013,679,533,Kimberly,Smith
73500.0,1.0,0.0,2.0,205.93333333,2.0,25.0,34.802428777,1,0.0,0.0,0.0,0.14285714285578233,1,0.8382794456477106,550,241,Kathleen,Shepard
65022.0,11.77964483435969,0.0,1.0,305.68234683,0.0,18.0,38.029738357,0,0.0,0.0,0.0,0.41378850067718176,0,0.017625969903772683,754,703,Steven,Sanchez
93521.0,9.0,0.2545306496665218,0.910624271067813,411.75308126,1.0,49.0,41.664281039,0,0.0,0.0,1.0,0.07141496857684715,0,0.04529634528236759,719,624,Jose,Wilson
122807.0,5.0,0.0,0.0,123.4795377,2.0,13.0,30.424481104,0,0.0,0.0,0.0,0.13850599088021878,1,0.12845878312233464,678,531,Tara,Jones
21571.0,25.0,0.0,0.0,297.67446271,0.47013612162046403,13.0,33.117017357,0,0.0,0.0,0.0,0.5235970885061376,0,0.009667726494531988,776,750,Alexander,Elliott
72648.0,0.0,1.0,0.0,331.35288565,0.0,23.0,37.545837379,0,1.0,0.0,0.0,0.2120049845429593,0,0.09713923087218951,689,557,Matthew,Garcia
9698.0,9.0,1.0,0.0,345.54310649,1.0,21.0,15.761919171,0,0.0,0.0,1.0,0.20450521945845027,0,0.037958627015512975,725,639,Craig,Young
15036.0,28.0,0.0,0.0,204.70091689,0.0,14.0,42.618223461,0,0.0,0.0,0.0,0.7146087742941065,0,0.005841386406667196,794,750,Christine,Schmidt
19300.0,12.0,3.0,0.0,212.06666667,0.0,46.0,34.802428777,1,0.0,0.0,0.0,0.7102564102381985,1,0.45410187475279395,616,390,Jeff,Jones
75912.0,18.0,0.0,1.0,294.16422462,0.0,24.0,38.641804544,0,0.0,0.0,0.0,0.08811589337884468,0,0.01623819199212231,757,710,David,Wheeler
82638.0,8.825939593430641,0.0,0.0,176.3666652,1.0,25.0,37.864832833,0,0.0,0.0,0.0,0.1865077559915707,0,0.0,850,750,Sherry,Singh
220528.0,5.0,0.0,0.0,0.0,0.0,2.0,34.802428777,1,0.0,1.0,1.0,0.16616816217957406,1,0.8933581881617882,532,202,Michael,Aguirre
65022.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,25.375544161,0,0.0,0.0,0.0,0.07742451110070901,0,0.017307446305967575,755,705,Lonnie,Compton
46000.0,1.0,0.0,1.0,138.23333333,0.0,9.0,34.802428777,1,1.0,0.0,0.0,0.1050105010485297,1,0.7195613375972255,575,298,Kyle,Weaver
50000.0,7.0,2.0,1.0,86.233333333,4.0,25.0,34.802428777,1,1.0,0.0,0.0,0.21885521885276257,1,0.9296353052037456,516,164,David,Johnston
63748.0,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055,0,0.0,1.0,0.0,0.7941305781272222,1,0.848116968632935,547,235,Adrian,Guerrero
9999.0,3.0,0.0,0.0,326.06798565,5.0,15.0,12.386741311,0,1.0,0.0,1.0,0.8287129298784808,1,0.3088647953429775,638,441,Joyce,Lindsey
90017.0,8.0,0.0,0.0,205.21832935,2.0,36.0,41.230512181,0,1.0,0.0,0.0,0.13914778544864967,0,0.00733984838452069,786,750,Louis,Williams
57105.0,12.0,0.0,0.0,134.03176787,0.0,20.0,36.925736414,0,0.0,0.0,0.0,0.1662599554830085,1,0.08329979661364434,695,571,Emily,Hendricks
45493.0,21.0,0.0,1.0,234.59177844,0.0,18.0,36.594664037,0,0.0,0.0,1.0,0.18496474681466962,0,0.03712520812854427,726,641,Crystal,Atkins
65022.0,27.0,0.0,0.0,208.17711251,0.0,5.0,23.830110576,0,0.0,0.0,1.0,0.4154670359555572,0,0.02880074174598006,736,662,Terri,Mcknight
150773.0,1.0,0.0,0.0,186.91446699,0.0,35.0,38.707779709,0,0.0,0.0,0.0,0.14518894106923172,0,0.005,800,750,Brandi,Black
42721.0,15.0,1.0,3.0,126.76666667,2.0,23.0,34.802428777,1,0.0,0.0,0.0,0.11194029850579194,1,0.9212169836769134,520,174,Jeffrey,Mcfarland
40785.0,14.0,1.0,0.0,98.240520895,5.0,15.0,34.154228193,0,0.0,0.0,0.0,0.3531699316099897,0,0.03699929066704722,726,641,Annette,Wilson
198749.0,4.0,0.0,0.0,245.89544438,0.0,32.0,29.622368686,0,1.0,0.0,0.0,0.14367444626190234,0,0.017866162188078613,753,702,Jonathan,Mathews
9579.0,6.580316006641351,0.0,0.0,58.117463621,2.0,19.0,42.49201034,0,0.0,0.0,0.0,0.697893335907492,0,0.08817600336939448,693,566,Deborah,Boone
47476.0,9.0,0.0,0.0,194.13891853,3.0,36.0,40.653434674,0,0.0,1.0,1.0,0.4632970037551428,0,0.014776348567325927,760,718,Kaitlyn,Rodriguez
27453.0,0.0,0.22640251018995022,0.4144608084134191,296.3963289,1.0553174008109771,24.0,37.069956867,0,0.0,0.0,0.0,0.42413490751770694,0,0.07909225055656172,697,575,Kelly,Wheeler
61612.0,8.0,0.0,0.0,262.73333333,1.0,12.0,34.802428777,1,1.0,0.0,1.0,0.13113828027144478,0,0.11637663788275615,682,540,Michelle,Hughes
56226.0,7.0,0.0,0.0,126.74508707,0.0,16.0,33.987846976,0,0.0,0.0,1.0,0.13340052767122107,0,0.051949622695148745,714,612,Jason,Rivera
80440.0,8.0,0.0,1.0,201.5,0.0,24.0,34.802428777,1,0.0,0.0,1.0,0.10285244102985668,1,0.8542177791897507,545,231,Justin,Williams
142356.0,6.0,0.0,0.0,315.17556745,0.0,35.0,38.595990922,0,1.0,0.0,0.0,0.15677163222865664,0,0.0,850,750,Donna,Leonard
65022.0,13.0,0.31402167138001524,0.29426051367643935,82.99126514,2.0,8.0,33.215104024,0,0.0,0.0,0.0,0.4483596981324126,0,0.008709551838385753,780,750,James,Thornton
65022.0,11.612385922799286,0.0,0.0,313.80972585,0.0,19.0,37.513324048,0,0.0,0.0,0.0,0.3787878787818754,0,0.0,850,750,Victoria,Arias
81748.0,14.0,1.0,2.0,144.06666667,2.0,17.0,34.802428777,1,1.0,0.0,0.0,0.05602240896295774,1,0.9205324185120393,521,175,Cory,Dawson
38674.0,23.0,0.0,0.0,245.04937197,0.0,13.0,25.180989842,0,0.0,0.0,1.0,0.2922644207304683,0,0.01250426453221362,766,732,James,Zamora
140284.0,21.0,0.0,0.0,224.94134673,0.0,24.0,41.871755799,0,1.0,0.0,0.0,0.12925062023796763,0,0.013043947202772214,765,728,Jimmy,Hernandez
65022.0,19.0,0.0,8.0,195.83333333,0.0,13.0,34.802428777,1,0.0,0.0,1.0,0.13445378151109857,1,0.906349213895051,527,190,Gloria,Nichols
65022.0,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058,0,0.0,0.0,0.0,0.14275909402490708,0,0.005,800,750,Jennifer,Duncan
37742.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,37.541257884,0,0.0,0.0,0.0,0.1647651319649833,0,0.02200817953020134,746,685,Eric,Perez
101738.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,38.719965803,0,0.0,0.0,1.0,0.15304476730913638,0,0.005,800,750,Joseph,Miller
58638.0,4.0,0.22476891533253907,0.31425005629210423,69.005027135,0.0,16.0,42.50002486,0,0.0,0.0,0.0,1.3998564248815608,0,0.12461543127075198,679,534,Audrey,Hawkins
7718.0,8.0,0.0,0.0,261.8,0.0,14.0,34.802428777,1,0.0,0.0,0.0,0.1286173633423972,0,0.1958002357463688,660,490,Meagan,Shepherd
22079.0,8.0,0.0,0.0,301.4910256,0.0,27.0,27.771122696,0,0.0,1.0,1.0,0.09091935512570688,0,0.007452359937687946,785,750,Julie,Ford
82639.0,8.776241225704476,0.0,0.0,186.15634723,2.0,25.0,37.943868201,0,0.0,0.0,0.0,0.2065356273939183,0,0.0,850,750,Lynn,Thomas
31216.0,8.0,0.8008229036119708,1.0,149.19464754,6.0,29.0,37.88226039,0,0.0,0.0,0.0,0.23705161462928143,0,0.07151646007783363,701,584,James,Houston
65022.0,10.0,0.0,0.2713121493300311,84.728267958,1.1800533250737062,14.0,22.841663187,0,0.0,0.0,0.0,0.6434172605472751,0,0.009725365190726785,776,750,Jennifer,Jones
139035.0,23.0,0.0,0.0,171.96329162,1.0,22.0,37.685892078,0,1.0,0.0,0.0,0.17153952954820442,0,0.029390636301051484,735,660,Patricia,Wise
65022.0,9.461047372802216,0.0,0.0,198.07538071,1.0,10.0,31.545842659,0,0.0,0.0,0.0,0.15390260309279102,0,0.025761375203750995,740,671,Cynthia,Brown
80123.0,9.0,2.0,0.0,176.418283,0.0,30.0,27.644954624,0,1.0,0.0,0.0,0.14086849339052007,0,0.12768648687331915,678,532,Larry,Ramos
54981.0,2.0,0.0,0.0,165.07784739,2.0,19.0,41.239256279,0,1.0,0.0,0.0,0.37543577366128583,0,0.11033873712744097,684,545,Danny,Palmer
65022.0,11.53549990392274,0.0,0.0,308.60344479,0.0,18.0,39.2346081,0,0.0,0.0,0.0,0.3839680201910378,0,0.0,850,750,Angela,Alexander
43173.0,5.0,0.0,0.0,215.98589471,3.0,18.0,37.148691731,0,1.0,0.0,1.0,0.2121694324435528,0,0.07440802246801882,700,581,William,Nelson
112059.0,15.0,0.0,0.0,313.2053014,0.0,30.0,36.359104168,0,0.0,1.0,0.0,0.14755093291083163,0,0.015,760,716,Marcia,Long
50105.0,21.0,0.0,0.0,188.20102865,0.0,26.0,35.595750669,0,0.0,0.0,0.0,0.34838632702561134,0,0.009002726510067114,778,750,Kelly,Miller
86000.0,1.0,0.0,0.0,63.7,1.0,27.0,34.802428777,1,0.0,0.0,0.0,0.1680672268888732,1,0.607248543662481,593,339,Dawn,Johnson
99474.0,22.0,0.0,0.0,287.00225626,3.0,16.0,30.996027629,0,1.0,0.0,0.0,0.14513218796465732,0,0.002861319340329835,820,750,Tanya,Maynard
32946.0,6.0,0.0,0.1690139263368725,123.06721674,1.0648533128630127,10.0,24.02181712,0,0.0,1.0,1.0,0.44184884926342166,0,0.01730343444813035,755,705,Kelly,Murray
69510.0,6.0,0.0,1.0,143.83135388,4.0,25.0,35.326912601,0,1.0,0.0,0.0,0.27759112589333024,0,0.19375813203789088,660,491,Jaime,Lee
128996.0,8.60277700360265,1.0,0.0,167.66450863,0.0,25.0,31.805596283,0,0.0,0.0,0.0,0.20045011560383444,0,0.023147841606404443,744,680,Angel,Ruiz
65022.0,12.500177995131704,0.0,0.0,351.45087807,0.0,6.0,21.595479997,0,0.0,0.0,1.0,0.5974458894713667,0,0.012852536234036599,765,729,Rachel,Ramirez
87361.0,24.0,0.0,0.0,146.29617189,0.0,25.0,39.876769931,0,1.0,0.0,0.0,0.1599920359508505,0,0.01686404585039695,756,707,Nicholas,Brown
95860.0,0.0,0.5114104887980605,2.0,252.75748794,1.0,29.0,40.608567483,0,1.0,0.0,0.0,0.13436290936060769,0,0.039186251322874115,724,636,Krista,Trevino
64904.0,11.0,0.0,0.0,245.01801188,4.0,37.0,41.423844135,0,1.0,0.0,0.0,0.13547487852676965,0,0.0,850,750,Jeffrey,Glover
31498.0,14.0,0.0,0.0,55.021588949,0.0,9.0,31.992753482,0,0.0,0.0,1.0,0.30214310808520567,0,0.23301580264351446,652,472,John,Young
137159.0,0.0,0.5007159316014274,0.7434403707582835,112.17281254,1.8433690337254927,38.0,29.874731494,0,0.0,0.0,0.0,0.15202548441254224,0,0.013005453020134228,765,728,Katherine,Rodriguez
91402.0,2.0,1.0,0.0,132.21662181,0.0,20.0,35.682471229,0,1.0,0.0,0.0,0.22212306013959918,0,0.0988474295723889,689,555,Rita,Harris
40018.0,16.0,1.0,0.0,287.97462979,0.0,21.0,28.362882965,0,0.0,0.0,0.0,0.2800091806245886,0,0.055884186326889795,711,606,Ashley,Rodriguez
49514.0,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878,0,1.0,0.0,1.0,0.09785575717870082,0,0.0,850,750,Clinton,Carpenter
46126.0,33.0,0.0,1.0,339.9,1.0,23.0,34.802428777,1,0.0,0.0,0.0,0.7326968973659583,1,0.3620908079284223,629,421,Jaime,Graham
67474.0,2.0,0.0,0.0,234.77599668,3.0,26.0,29.097298793,0,0.0,0.0,0.0,0.13789517705810933,0,0.004002726510067114,808,750,Charles,Bishop
104451.0,5.0,0.0,0.0,264.76165219,0.0,34.0,29.963272776,0,1.0,0.0,0.0,0.129200050336598,0,0.0485946154515397,716,618,Amber,Welch
16097.0,26.0,0.0,0.0,142.1199793,0.0,14.0,31.743472096,0,0.0,0.0,1.0,0.7386307475200282,0,0.017331747697043164,755,705,Michael,Rodriguez
42226.0,21.0,1.0,0.0,223.32646239,0.0,17.0,34.927866116,0,0.0,0.0,1.0,0.17068233239053146,0,0.03644558161431188,727,642,Cindy,Welch
201877.0,6.0,0.0,0.0,134.85324273,0.0,42.0,40.398114335,0,0.0,0.0,1.0,0.10812119592851427,0,0.1736339847954482,665,502,Courtney,Barnes
147577.0,11.0,0.0,0.0,145.79214265714802,0.0,0.0,42.362252638,0,1.0,0.0,0.0,0.16459234004261983,1,0.5410453445236366,603,362,Robert,Wall
47019.0,4.0,0.0,0.0,78.02555168,0.0,11.0,31.418132394,0,0.0,0.0,0.0,0.1598976654913925,0,0.21237565901020528,656,482,Christina,Dickson
99781.0,23.0,0.0,0.0,265.95084552,2.0,16.0,33.79937887,0,1.0,0.0,0.0,0.15881418739950476,0,0.007861319340329836,783,750,Stephanie,Jackson
66027.0,9.0,0.0,0.0,298.10325142,1.0,32.0,38.250306047,0,1.0,0.0,0.0,0.27154606063291115,0,0.02250639134709931,745,683,Henry,Thornton
235000.0,6.0,0.0,1.0,110.56666667,8.0,23.0,34.802428777,1,0.0,0.0,1.0,0.16949152542315427,1,0.543384381154571,603,361,Anthony,Hill
46152.0,0.0,0.0,0.0,270.48998006,0.0,20.0,29.495115994,0,0.0,0.0,0.0,0.1662704574475936,0,0.009002726510067114,778,750,Michael,Moore
196690.0,9.0,0.0,0.0,227.02713568,2.0,24.0,29.582300922,0,0.0,1.0,0.0,0.24435725377022668,0,0.0036397444455039574,811,750,William,Dixon
123121.0,2.0,0.0,0.0,283.28285346,0.0,24.0,36.948273863,0,0.0,0.0,0.0,0.1754196406428531,0,0.004002726510067114,808,750,Matthew,Lambert
74962.0,4.0,0.0,1.0,76.392416053,1.0,33.0,37.32134756,0,1.0,0.0,1.0,0.09013151843934396,0,0.2928613506711578,641,447,Jacob,Jensen
69675.0,16.0,0.0,6.0,240.43333333,0.0,30.0,34.802428777,1,0.0,0.0,0.0,0.24485373780883152,1,0.9497204885013584,503,135,Javier,Camacho
65022.0,6.402151308197479,5.0,1.8348815225489579,113.79890685,3.0782445405828085,20.0,29.041253408,0,0.0,0.0,0.0,0.860944969869804,0,0.01131017281603469,770,740,Daniel,Cain
54412.0,6.0,0.0,0.0,134.24264794,2.0,22.0,35.085720684,0,1.0,0.0,0.0,0.16084438043206328,0,0.052549821370426984,713,611,Michael,Wright
97601.0,9.0,0.0,0.0,80.497147072,5.0,39.0,34.802428777,1,0.0,0.0,0.0,0.20139733130079682,1,0.44708900499358706,617,392,Donald,Green
55147.0,0.0,0.0,0.0,229.40617542,0.0,10.0,35.867729634,0,0.0,0.0,0.0,0.16677463371374343,0,0.01,775,750,Carl,Huang
49151.0,4.0,0.0,0.0,185.65308797,0.0,14.0,36.021100446,0,0.0,0.0,0.0,0.25159261349485373,0,0.03652018378910557,727,642,Chris,King
65022.0,7.3856150358271595,0.2903487463312078,0.3028283275305058,87.26384702,1.2749039542756815,12.0,27.529497704,0,0.0,0.0,0.0,0.5598536445467202,0,0.0,850,750,Michael,Michael
31000.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,34.802428777,1,0.0,0.0,0.0,0.1717032967003485,0,0.4697075770720008,613,385,Christopher,Burns
100548.0,22.0,0.0,0.0,218.59599134,0.0,18.0,26.55949496,0,0.0,0.0,0.0,0.1252125000595953,0,0.0,850,750,Christopher,Andrade
83205.0,11.0,0.0,0.0,97.4,3.0,15.0,34.802428777,1,0.0,0.0,0.0,0.15151515151400366,0,0.6064572777440832,593,340,Daniel,Hudson
28187.0,0.0,1.0,0.0,27.048834712,10.0,7.0,29.287956831,0,0.0,0.0,0.0,0.24858826417110888,0,0.10006746141051708,688,554,Denise,Nguyen
7051.0,10.429894371549626,0.0,0.0,250.56666667,0.0,22.0,34.802428777,1,1.0,0.0,0.0,0.2719033232587326,0,0.20348282902257503,658,486,Carmen,Luna
47000.0,7.874471304142107,1.0,2.0,96.633333333,1.4602315110316542,8.0,34.802428777,1,0.0,0.0,1.0,0.11829268292538668,1,0.9371189194955203,511,155,Paul,Leach
50886.0,2.0,0.0,2.0,57.090659606,1.0,10.0,40.85911311,0,0.0,0.0,1.0,0.16592764804434182,0,0.21213195889291656,656,482,William,Mathis
76733.0,1.0,0.6153260207411586,0.5525452249668816,225.32750789,5.0,23.0,40.691953683,0,0.0,0.0,0.0,0.2158600318089084,0,0.012120858629939795,768,734,Keith,Davis
53194.0,14.0,7.0,0.0,183.63333333,2.0,28.0,34.802428777,1,1.0,0.0,1.0,0.08626001232179593,1,0.6194111734222532,591,335,Angel,Sanford
127034.0,8.941065234051257,1.0,0.0,186.5429439,0.0,25.0,35.400021279,0,0.0,0.0,0.0,0.2054515149521094,0,0.017226434904339713,755,705,Danielle,Dawson
65022.0,8.0,1.0,0.5361642492297369,95.533519165,1.5237576296432818,13.0,20.39892362,0,0.0,0.0,0.0,0.673903987044529,0,0.03790314451569887,726,639,Julia,Chavez
50800.0,23.0,1.0,2.0,184.26666667,1.0,20.0,34.802428777,1,0.0,0.0,0.0,0.3023529411729135,0,0.8282076915652542,552,247,Ronald,Bush
53433.0,2.0,0.7055046521199556,3.0,155.36748659,1.0,24.0,36.954615162,0,1.0,0.0,1.0,0.13304739813442124,0,0.044725168077492425,719,625,Laura,Allen
74015.0,7.0,0.0,0.0,75.892415281,2.0,14.0,36.395366326,0,0.0,0.0,0.0,0.12042262187190882,0,0.05289017576028522,713,610,Melissa,Oliver
47000.0,15.0,0.0,0.0,220.16666667,5.0,21.0,34.802428777,1,0.0,0.0,0.0,0.278571428567449,1,0.23250421770308852,652,472,Emily,Wright
79240.0,5.0,0.0,0.0,64.508423594,6.0,24.0,38.078963128,0,0.0,0.0,0.0,0.22421061332219985,0,0.03871026967106353,725,637,Michael,Gonzalez
65022.0,6.5956287213197395,5.0,1.8189852066343548,123.40285992,3.0352118813199613,19.0,28.192353244,0,0.0,0.0,0.0,0.885335732377416,0,0.01131017281603469,770,740,Janet,Ruiz
65022.0,1.5,0.0,2.0,126.53333333,3.0,12.0,34.802428777,1,0.0,0.0,1.0,0.049622250616561156,1,0.8402077591799504,549,240,Aaron,Welch
65022.0,13.000333530225767,0.0,0.0,380.27804051,0.0,7.0,36.739820219,0,0.0,0.0,1.0,0.14909169862996177,0,0.035825118386891425,728,644,Lisa,Rivera
65022.0,1.0,0.0,0.0,331.42686954,0.0,8.0,26.895804457,0,0.0,0.0,1.0,0.3846691844923609,0,0.016086411935300908,757,711,Brooke,Austin
30204.0,30.0,0.0,0.0,235.49281298,0.0,19.0,23.137840556,0,0.0,0.0,0.0,0.16305491268386538,0,0.02686404585039695,738,668,Patricia,Huynh
54003.0,18.0,0.0,0.0,268.71530396,0.0,19.0,24.251971765,0,1.0,0.0,0.0,0.15287630760643048,0,0.02,749,693,Francisco,Hayes
65022.0,2.0,0.0,0.0,93.044539516,2.0,8.0,41.25598551,0,1.0,0.0,0.0,0.28777242149884025,0,0.15001500054238626,671,517,Ricardo,Joseph
94363.0,4.0,0.4358535403273042,0.8201599739953136,241.73612588,2.0,42.0,39.221891679,0,0.0,0.0,0.0,0.12302038400950667,0,0.00444612696563774,804,750,Zachary,Gaines
69615.0,7.0,0.0,1.0,136.55562165,3.0,26.0,35.565296678,0,1.0,0.0,0.0,0.25883198106555494,0,0.16705785251493094,667,506,Nicole,Dennis
28956.0,0.0,0.0,0.0,59.042703682,0.0,6.0,16.495080637,0,0.0,0.0,0.0,0.7383873794754955,0,0.06990542361107142,702,586,Michael,Newman
53992.0,12.0,0.0,1.0,98.822396477,2.0,25.0,40.425704342,0,1.0,0.0,0.0,0.7903154989526702,0,0.13532657248173272,676,526,Lori,Kane
65077.0,0.0,2.0,3.0,114.02344238,2.0,26.0,35.90776048,0,0.0,0.0,0.0,0.18806187561622267,0,0.32451182344954255,635,435,James,Sanchez
62493.0,13.0,0.0,0.0,266.33310144,0.0,26.0,27.007872196,0,0.0,0.0,0.0,0.1633372655246453,0,0.0033371218744535757,814,750,Kristin,Gould
51855.0,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698,0,1.0,0.0,1.0,0.11535018249233266,0,0.007953715972179748,783,750,Laura,Mcgee
21096.0,13.0,0.0,0.0,129.7,0.0,5.0,34.802428777,1,1.0,0.0,0.0,0.2952351612164912,1,0.6852938292995334,581,311,Christian,Gomez
81263.0,1.0,0.0,0.0,73.160447708,1.0,23.0,38.331255722,0,0.0,0.0,0.0,0.10250060891346817,0,0.03584413907788502,728,644,Marilyn,Farrell
102988.0,1.3,0.0,0.0,289.16666667,0.0,47.0,34.802428777,1,0.0,0.0,0.0,0.11538461538372782,0,0.4132556087002279,622,404,Richard,Lawrence
17139.0,16.0,3.0,0.0,124.19682654,1.0,18.0,26.275832415,0,0.0,0.0,0.0,0.7484444978584134,0,0.13782281444969954,675,525,John,Simmons
51861.0,10.0,0.0,0.0,188.97861712,0.0,42.0,38.999754155,0,1.0,0.0,0.0,0.317616858344076,0,0.037075994672239904,726,641,Joshua,Frost
153000.0,9.0,0.0,0.0,117.66666667,4.0,32.0,34.802428777,1,1.0,0.0,0.0,0.201219512193895,1,0.44918285906751376,616,392,Garrett,Fischer
47488.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,37.308246697,0,0.0,0.0,0.0,0.25411982134280353,0,0.0037531956735496557,810,750,Joy,Smith
90917.0,11.0,0.39969459541776187,2.0,159.87451797,0.0,17.0,33.453728495,0,0.0,1.0,0.0,0.11816406249884606,0,0.1417966684161308,674,522,Patty,Madden
84479.0,23.0,0.0,0.0,47.832851338,3.0,14.0,33.075010372,0,1.0,0.0,0.0,0.07172160541572978,0,0.09784053940207038,689,556,Keith,Holder
38000.0,6.0,0.0,0.0,171.3,0.0,17.0,34.802428777,1,0.0,0.0,0.0,0.20491803278408585,1,0.4893615966172068,610,378,Andrew,Peterson
51220.0,3.0,0.0,0.0,172.36214796,2.0,24.0,36.489097213,0,1.0,0.0,0.0,0.3046229350955273,0,0.016501063785833794,756,709,Debbie,Rice
52720.0,8.512731389128035,0.0,1.0,126.11651831,0.0,21.0,34.802428777,1,0.0,0.0,0.0,0.3983545094737351,1,0.9136077252817567,524,183,Nicole,Williams
52597.0,2.0,0.0,0.0,224.24133068,0.0,12.0,33.82410789,0,1.0,0.0,0.0,0.3231763619528628,0,0.02209031754800323,746,684,Rachael,Gonzales
152065.0,2.0,0.0,0.0,166.94856833,0.0,16.0,41.563839245,0,0.0,1.0,1.0,0.15069240562160258,0,0.08517579575488485,695,569,Emma,Marquez
45710.0,0.0,0.0,0.0,166.37415023,0.0,20.0,34.536411741,0,1.0,0.0,0.0,0.188068500331144,0,0.04550217821625207,719,623,Benjamin,Reynolds
40996.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,35.809612733,0,0.0,0.0,0.0,0.22057076927923291,0,0.023993677594046046,743,677,David,Foley
45747.0,0.0,0.0,0.0,174.36374815,3.0,18.0,41.256794683,0,1.0,0.0,0.0,0.3856448768805181,0,0.15038848957104686,671,516,Christina,Anderson
8117.0,11.638280970269703,0.0,0.0,315.25481892,0.0,19.0,13.312355906,0,1.0,0.0,1.0,0.6428796211559414,0,0.13775835886523993,675,525,Andrew,Williams
53572.0,9.0,2.0,0.0,69.906569837,2.0,27.0,34.931086497,0,0.0,0.0,0.0,0.2623425944400567,0,0.3024507744783151,639,443,Laura,Johnson
81654.0,5.0,0.0,0.0,97.962961658,1.0,13.0,33.743367654,0,0.0,0.0,0.0,0.11545223163814952,0,0.055420095867474435,711,606,Mark,Price
137174.0,1.0,0.5005497070046738,0.7682192760852535,115.29481113,1.8418265608312137,39.0,32.87512565,0,0.0,0.0,0.0,0.15312866031145225,0,0.03453270087600537,729,647,Dawn,Green
77916.0,0.0,0.3306308067470545,0.40180538472769867,156.8069615538855,1.370986531040229,20.926579488448795,27.873870625,0,1.0,0.0,0.0,0.08975413777164247,0,0.0,850,750,Dawn,Shelton
10506.0,10.3801741514526,0.0,0.0,247.79199149,0.0,22.0,39.755605133,0,1.0,0.0,0.0,0.27486080766403753,0,0.0025042645322136204,825,750,Maria,Welch
12115.0,13.0,3.0,6.0,234.90075082,0.0,24.0,24.662276673,0,1.0,0.0,1.0,0.20885547200755067,1,0.8042195947175269,558,260,Angela,Freeman
104790.0,16.0,1.0,0.0,266.12105655,0.0,16.0,34.082178462,0,1.0,0.0,0.0,0.09413189925354115,0,0.05477028349181722,712,607,Veronica,Robinson
